Company,Model,Year,Reviewer,Date,Title,Rating,Review
alfa-romeo,giulia,2018,Bummer, Dude,Might As Well Be a Coupe,3,"Beautiful car, BUT rear seat is a cruel joke. The opening to get your feet through is very narrow, and even at that is partially blocked by the front seat. Deal killer. Didn't even bother to test drive.
"
alfa-romeo,giulia,2018,DM, 12/30/2020,DM,1,"Don't buy it - lease it. Can't wait to part with my 2018. Car has been nothing but trouble. Left me stranded 4 hours from home and several times would not start at home. 21,000 miles and it's had 4 batteries, new ECM, wiring harness, leaks water on passenger side, new blower motor, etc. Has been to the shop too many times to count. Worst vehicle I have ever had. I suppose I got a bad one - maybe not. Car looks and drives great, but too much road noise. Newer models are more quiet. Do your research before thinking about it.
"
alfa-romeo,giulia,2019,Alan, 09/22/2018,Special car,4,One of the best handing drive when compared to the 3 series and C class that I owned previously. I got the sport ti with the sport suspension. The car has almost no body roll yet the ride felt very comfortable. Not overly stiff. I think Alfa did a great job with the suspension and power for the car. 
alfa-romeo,giulia,2019,John B, 04/25/2019,Dream it and your there.....,4,"It is a true pleasure to drive.  It can make one forget a difficult 12 hour day at work, while enjoying the truly Fun driving experience every time one is in the drivers seat.  Handling, is as if driver and the car are in the same .  Acceleration in the Ti was excellent.  Have not driven a Quadrifoglio.... could not even imagine that much power.  The interior is very well designed.  The driving wheel is responsive to the core.  I was once again a young man driving this spectacular machine!
"
alfa-romeo,giulia,2019,lead foot, 03/17/2019,Lead foot,5,"I leased this car last July 2018, after I turned in a BMW 328 X drive. The Alfa was 10 grand cheaper than another Beemer so I went for the Alfa. I'm shocked, this is really a fine vehicle with one exception the front license plate frame it's mounted on the drive side upper part of the bumper and it's the only place you can place it because of the ""v"" shape nose. {NY}. The only other item I don't care for is the gas gage it's a ""line"" with gas amount symbols next to it and it's not every large. My wife drives the car every day and she has no complaints she likes the car over the BMW or the MB 300 we had. The select drive is great the vehicle has fast response time I would dare to say the handling is up there with my 2011 grand sport corvette. The car handles in the snow great . The rear seating area is small but I don't care I don't sat back there. Overall the car was 2 grand more than a Chevy Malibu LT we looked at and that was a no brainer folks. Car has had one recall no big deal software problem. I have no problem making my payment every month for this vehicle very pleased. We live in the woods in upstate N.Y. so we have to drive everywhere and we have no after toughs about this car.
"
alfa-romeo,giulia,2019,Vincenzo, 08/06/2019,Best car I ever owned,5,"3 years of bliss and flawless driving. I don't think I will ever separate myself from this car.
"
alfa-romeo,giulia,2019,gslacks, 08/24/2019,"Beautiful Car, Beautiful Drive",5,"This car is absolutely beautiful inside and out. Mine is rosso red and tan interior. The car is amazing to drive. Pinpoint steering, especially in D mode and overall just plain fun. I've owned Audis, driven Mercedes and BMW. Nothing compares. One test drive and you'll understand what all the Alfa Romeo fuss is about. I'm sold.
"
alfa-romeo,giulia,2019,Billyp, 08/13/2019,A Fantastic Machine with Compromise,5,"Coming from a long line of BMW cars from basic 3 series to the M and X vehicles with an Audi thrown in here and there, this is a welcome change. I am a spirited driver that appreciates handling and feel as much as acceleration. The Alfa has so much that you can not put on paper. This is my favorite car that I have personally owned. It really is pretty too. People stop me at gas stations and coffee shops to ask me what it is.
The good: 
performance for the money. Porsche level steering in a mid level sedan. 
The not so good: 
Uncertain reliability long term. (So I leased it) 
Interior and tech is not quite up to audi and BMW,but with Carplay and Android auto, who cares. 

If you are looking for a sporty sedan that leans more towards the sporty side than the competition, you need to test drive one. 
"
alfa-romeo,giulia,2019,Giorgio Harbani, 01/23/2020,Too much service runs,3,"This is a very particular car when comes to service. Had to run more than 9 times for servicing, every single time it was a different issue. The front lip was not going up, noise from the interior, electrical problems, and keeps going. Waiting for the lease to end and that's it, not happy for an 80K car.
"
alfa-romeo,giulia,2019,alfaguila18, 02/17/2019,This car is just beautiful when it comes to perfor,5,"You have to test drive it to know the superb handling and torque!
"
alfa-romeo,giulia,2019,JRDCIO, 01/08/2020,Like something Different,5,"I've owned 6 SAABs in my life.  Three were convertibles.  I was looking for something different instead of the all too common BMWs and Volvos.  I found it in the 2019 Alpha Romeo Giulia Ti Lusso.  Lots of power in its best-of-breed aluminum 280 HP engine.  Styling is the best Italian designers can offer.  Price was reasonable with significant discounting.  I was willing to take a chance.  Closest dealer is 2 1/2 hours from me, lots of feedback that reliability was not that good and I was not sure that Alpha Romeo would have the patience to stick it out in the States.This is why I signed a 2 year + lease.  I am delighted that I took a chance.  Car is fabulous! The features offer most of the current creature comforts and advanced safety features.  Next year's offerings will have even more.  Fit and finish rivals the best of vehicles offered in this entry level luxury sedan segment with a lot more pizzaz.  I hope I continue to say this through the end of lease.  Because I do not want to get just another postage stamp BMW that everybody has.  
"
alfa-romeo,giulia,2019,Steve, 04/26/2019,Test drive this car!,5,"We owned and loved Audi A4, A5, A6, Q7, until we drove this! An absolute pleasure to drive.
"
